Time Series matched accelerogram: RSN949_NORTHR_ARL090.AT2
 
Time Step: 0.02 s
 
     Time(sec)	        Acc(g)	                              
       8.52000	      -0.13188	                              
       8.54000	      -0.09616	                              
       8.56000	      -0.14028	                              
       8.58000	      -0.06892	                              
       8.60000	       0.06904	                              
       8.62000	       0.14547	                              
       8.64000	       0.18011	                              
       8.66000	       0.13443	                              
       8.68000	       0.04721	                              
       8.70000	       0.01144	                              
       8.72000	       0.01769	                              
       8.74000	       0.01313	                              
       8.76000	      -0.01115	                              
       8.78000	      -0.05647	                              
       8.80000	      -0.06691	                              
       8.82000	      -0.07545	                              
       8.84000	      -0.08874	                              
       8.86000	      -0.12455	                              
       8.88000	      -0.11107	                              
       8.90000	      -0.05948	                              
       8.92000	      -0.10906	                              
       8.94000	      -0.20605	                              
       8.96000	      -0.20928	                              
       8.98000	      -0.09424	                              
       9.00000	      -0.01164	                              
       9.02000	       0.07481	                              
       9.04000	       0.10186	                              
       9.06000	       0.03188	                              
       9.08000	       0.01416	                              
       9.10000	       0.03860	                              
       9.12000	      -0.05412	                              
       9.14000	      -0.16280	                              
       9.16000	      -0.22692	                              
       9.18000	      -0.21908	                              
       9.20000	      -0.13052	                              
       9.22000	      -0.07269	                              
       9.24000	      -0.02004	                              
       9.26000	       0.03925	                              
       9.28000	       0.06205	                              
       9.30000	       0.00650	                              
       9.32000	      -0.00582	                              
       9.34000	      -0.01447	                              
       9.36000	      -0.05650	                              
       9.38000	      -0.02641	                              
       9.40000	       0.00882	                              
       9.42000	       0.01351	                              
       9.44000	       0.02727	                              
       9.46000	       0.06170	                              
       9.48000	       0.11292	                              
       9.50000	       0.18006	                              
       9.52000	       0.23974	                              
       9.54000	       0.19512	                              
       9.56000	       0.09094	                              
       9.58000	       0.04427	                              
       9.60000	       0.08609	                              
       9.62000	       0.13989	                              
       9.64000	       0.09633	                              
       9.66000	       0.07694	                              
       9.68000	       0.10245	                              
       9.70000	       0.10071	                              
       9.72000	      -0.00582	                              
       9.74000	      -0.15413	                              
       9.76000	      -0.20994	                              
       9.78000	      -0.20310	                              
       9.80000	      -0.16317	                              
       9.82000	      -0.10319	                              
       9.84000	      -0.08986	                              
       9.86000	      -0.14070	                              
       9.88000	      -0.16763	                              
       9.90000	      -0.06415	                              
       9.92000	       0.09611	                              
       9.94000	       0.19586	                              
       9.96000	       0.24401	                              
       9.98000	       0.22703	                              
      10.00000	       0.17401	                              
      10.02000	       0.13152	                              
      10.04000	       0.08889	                              
      10.06000	       0.06600	                              
      10.08000	       0.07741	                              
      10.10000	       0.07644	                              
      10.12000	       0.04965	                              
      10.14000	       0.03937	                              
      10.16000	       0.02446	                              
      10.18000	       0.01221	                              
      10.20000	       0.06707	                              
      10.22000	       0.13378	                              
      10.24000	       0.13392	                              
      10.26000	       0.05701	                              
      10.28000	      -0.00686	                              
      10.30000	      -0.02601	                              
      10.32000	       0.04537	                              
      10.34000	       0.07743	                              
      10.36000	      -0.03350	                              
      10.38000	      -0.09933	                              
      10.40000	      -0.11053	                              
      10.42000	      -0.12151	                              
      10.44000	      -0.13533	                              
      10.46000	      -0.10506	                              
      10.48000	      -0.06739	                              
      10.50000	      -0.09643	                              
      10.52000	      -0.14347	                              
      10.54000	      -0.19261	                              
      10.56000	      -0.21402	                              
      10.58000	      -0.21395	                              
      10.60000	      -0.18598	                              
      10.62000	      -0.07003	                              
      10.64000	       0.03330	                              
      10.66000	       0.07851	                              
      10.68000	       0.11467	                              
      10.70000	       0.13844	                              
      10.72000	       0.15509	                              
      10.74000	       0.16517	                              
